model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,pixel4|gpu|float|mean,pixel4|gpu|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,s10|gpu|float|mean,s10|gpu|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,onefusion|gpu|float|mean,onefusion|gpu|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,iphonexs|gpu|float|mean,iphonexs|gpu|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
regnetx002,399542864,10683132,19069.92,100.9387616329822,23143.36,254.1224712613979,13650.76,38.8816460556906,11293.2,62.79299323969196,12413.0,100.7658672368774,102776.92,225.050913350735,57191.16,417.2074476804075,42262.88,308.832552688346,35111.24,228.3560868468367,4785.240000000001,36.35526921919297,14422.0,32.52445233973971,9812.0,200.1975024819241,42373.04,199.3369970677797,24925.64,114.6793372844472,14757.04,747.7278371172229,155838.68,2750.176470265135,85597.68,1189.822061318414,57494.08,1177.952763738852,59859.32,15696.13012107124,8336.839999999998,361.3020896701263,45289.2,233.1927957720821,26875.32,134.1064413068962,148920.12,2663.716851619181,79062.08,2511.941096761626,56699.96,484.4554452165854,48830.36,840.9436071461629,13262.96,266.0633789156261,150862.56,843.4204683311877,91150.48,738.0387588738142,74296.56,587.3096682330371,65667.4,386.9406155988281,164389.8,444.6568114849923,100667.32,628.2116662399704,79879.04,484.8564719584549,71143.88,790.1905754942917,15684.0,1707.29,12090.7,149.416,11298.9,14.2229,8207.6,53.7647,53081.9,588.988,35143.3,2027.08,27561.5,288.853,25200.4,683.503,2119.537511,28.65636156828356,24061.92,51.54564579089102,28169.08,30.92820072361145,15123.96,22.15126181507501,10660.36,29.28737612009652,13940.96,21.34006560439775,55744.44,119.3757362280962,32172.88,75.20336162699111,23556.4,95.81649127368419,19211.32,398.4292880800808,14618.8,27.58695343817436,8462.08,210.4096803856705,31314.48,123.9393787300872,17348.36,57.04656343724834,9844.12,119.4913620309016,62912.4,654.6699932026822,35341.16,337.0600753574947,25892.2,2145.026079095544,21258.84,1551.703185019609,33227.12,56.3732702617118,18399.16,59.7231479411459,71659.16,1035.516399870133,43151.56,357.3909993270676,30668.44,140.6579055723495,26113.0,291.8039067593167,54010.16,209.8747588444118,31427.24,173.1686530524506,23176.08,149.1324029176758,19274.88,174.4312632528928,66670.48,208.9340795562084,38493.2,259.8074671752142,28295.88,191.0673849718994,23662.56,606.783459234017,12259.5,255.028,9112.4,580.371,10029.0,163.131,6347.28,133.46,47534.2,1075.64,27550.9,1397.86,20817.0,1693.81,18025.5,1880.84
regnetx004,797413168,20525019,33193.6,90.16473811862373,39946.28,109.2038534118645,22841.4,57.52425575355147,18478.8,101.1663975833873,20796.36,65.68949992198144,175728.08,733.7901018683749,96811.84,394.5811632604882,72881.08,440.1994929574545,60246.56,918.3905086617566,8865.6,25.86964244051317,25075.2,44.71867618791951,16986.28,39.42437824493875,74117.12,138.6253425604424,42671.28,130.0933572477857,23801.44,887.2481087046621,251719.2,13931.9864082621,131523.8,3365.975424746889,97323.84,758.7706204117288,95765.0,8808.39769311082,15887.39999999999,171.2859889191174,78108.4,204.6571767615297,45782.16,182.1510757585582,240547.56,6911.886307398293,127543.16,2565.244981361429,95733.56,2381.308599572933,82587.96,1232.376938440508,24619.48000000001,47.5646927878232,228620.08,961.7707385858648,140692.6,452.5827217205712,114264.56,463.6502198856375,99924.12,497.0753922696235,254319.8,930.1478592137919,171266.72,32317.56465641555,125011.04,396.6215808551017,109709.2,842.6312123343165,26444.3,281.872,22421.0,677.292,20208.8,16.5699,14130.2,45.3978,97130.1,1299.18,61257.4,2110.52,47968.0,1178.8,42434.7,1115.68,3926.447893000001,17.86111891233441,45274.44,44.38925996229268,53091.96,52.90329290318326,28198.12,27.79398496077883,19646.8,29.83152694717453,25877.68,23.43624543308932,101852.64,288.0864981216579,56370.84,211.4881897411768,40318.36,85.99808369958019,32567.88,90.26375573839147,27617.12,36.83511368246337,15438.08,217.9568617869142,59382.6,92.12469809991238,32046.56,52.63085026863997,17589.36,126.8769104289666,116477.84,1231.408678871479,65076.68,658.200742631,44652.32,707.7087943497663,36721.48,2415.827429598397,64171.04,139.8797998282812,34040.92,71.78407622864557,124525.64,1504.809406669164,69813.96,256.1306666527849,50604.8,624.1845880827242,41355.68,316.9282215265785,93496.6,490.4633727405136,52537.64,138.9416798516557,38432.28,211.5687160238961,31143.76,128.8410741960808,116620.64,268.3597406467669,65221.52,198.4413505295708,47392.12,219.5115158710358,38559.0,208.7009343534427,22887.8,820.334,16905.1,297.649,18868.9,149.778,11682.8,140.867,90897.2,1543.11,51312.5,1880.7,37905.6,2002.21,32134.2,2932.16
regnetx006,1204419472,24683121,45417.92,96.3796327031806,54490.68,198.1661363603782,29716.28,76.78516523391741,22883.2,67.00089551640335,27197.48,83.53304495826785,252522.52,1633.193610567957,131923.0,665.6856315108506,95534.76,785.8802595815727,77435.96,2270.630511201679,12701.2,63.86029752514468,37459.68,153.949789217134,24304.76,53.9779806958356,101908.36,155.5673179045008,55805.76,120.9943073041042,32311.96,714.2495631080218,351454.2,8283.5527064177,186915.56,2481.13854639357,127864.36,5826.760038855213,118383.76,3961.034160721162,18950.2,299.4801495925898,109722.08,188.1256856465911,60681.64,191.485117959595,371992.4,4007.551791306009,181604.4,2915.798333218538,131493.92,2184.83165337744,102026.88,1807.690024755351,35548.76000000001,95.72488913548032,323553.08,4860.251655377528,176505.4,1169.116281641822,150645.48,838.5836211136013,123517.12,583.271005279707,358091.64,534.4589698003019,197311.08,1254.414346856731,164193.88,681.1472275506962,136786.32,1218.509079818448,37353.4,931.487,25380.8,419.709,28223.1,20.4472,18180.7,40.0251,139660.0,2491.98,83367.5,2372.54,63716.9,4374.35,54440.0,1313.57,6611.856234000002,18.18720153351323,65294.56,40.04805113860099,76552.24,47.30351361157012,39542.6,28.41126537132762,27043.96,209.2805733937099,36413.12,28.90718941716749,142787.48,342.7944130233163,77056.16,350.2771108708075,53429.0,69.95198353156256,42124.6,119.3683375104135,39276.8,528.6440011955115,21303.84,222.4929086510399,83581.48,98.57387889293999,44494.2,105.7037369254276,188008.48,6835.36677067149,153062.6,1380.947848399787,82801.04,1426.006465062484,57625.48,1339.328492043681,45626.2,2307.803405838548,88657.44,146.2351749751064,46793.16,151.3194448839937,181710.44,1414.322454887852,97453.84,1026.71229387789,67436.68,338.8096480326379,54136.44,513.0985152970138,131249.24,293.3207500331335,71907.6,154.6316914477754,51338.68,137.1932126601021,40569.4,144.1366018747493,163598.88,209.1375279570838,89126.6,217.285066214869,63478.96,265.0114684310851,50177.72,261.6607758147942,32939.8,637.244,19461.0,428.137,26964.2,189.125,15619.0,136.329,131773.0,1702.09,70494.6,1733.71,50554.4,2229.17,41376.0,2407.79
regnetx008,1602864496,28921521,64374.28,162.2581942460842,77405.0,249.4061747431286,43665.6,122.4196062728516,31924.36,210.7305160625769,39918.16,101.6954984254465,343506.92,1441.026687330946,180533.72,995.4293353121557,125767.36,559.3210798816722,102103.88,1164.136051155534,14846.32,50.2050834079578,51785.52,254.6308889353371,32843.92,60.05725268441772,141605.0,233.9128042668892,83519.28,143.8889905447946,43999.48,1466.438491584287,529812.052631579,19268.20122834971,262757.08,11645.83862474489,171328.56,6253.256937500649,160812.76,4946.95665863367,21330.75999999999,275.4227477896479,150612.72,374.9845351477845,86047.6,230.1130157118454,544141.4736842106,6560.80593868596,248615.96,3243.081737853673,173094.8,2660.553055287566,139404.04,1738.55343271353,44165.19999999999,89.82991929195974,483188.7619047619,1632.786193239785,254298.0,891.248741934596,198619.08,465.0508720559504,167110.12,604.2888925009296,536162.2631578947,19379.64198746527,279900.28,1013.493187742276,215124.16,498.123412820558,181297.76,1055.836891948752,48640.1,728.156,33785.8,445.035,37751.2,335.414,23584.0,93.7081,186505.0,2804.61,111636.0,6539.83,85249.5,3859.39,72118.0,3924.04,6911.456238,31.82281953206297,85305.48,42.53104278053855,100107.12,37.38483114847518,51707.0,28.56711395993652,35310.24,40.51496513635424,47621.32,35.82258505468303,186172.08,513.2963214362635,98788.76,306.4857947768543,68751.2,128.4426720369831,54014.12,105.7519058929909,51468.36,43.21562680327568,27671.88,36.94679417757379,111839.2,72.05997502081165,58564.16,113.4363892232118,31206.96,273.4288177935896,204909.84,1314.379144082863,110302.84,942.6398964609975,74865.12,864.1945299526027,58562.92,5506.42116747348,118609.4,101.3761313130463,62131.4,175.0784966807746,226174.08,2981.261289052001,123745.24,1093.536036168905,86197.16,683.9831389734692,68552.08,317.7578851893372,174094.36,208.5747597385647,94524.56,192.1799323550719,67122.72,178.3106323246037,52700.72,164.3799306484828,216698.0,365.3404987131867,116887.0,187.968295198951,82871.08,274.6479812414429,65283.88,450.9626432422091,42821.6,427.9,25341.2,1038.25,35291.5,80.3174,19957.6,79.917,173160.0,2069.23,91861.1,2588.55,65260.4,2756.9,52194.7,2824.94
regnetx016,3211256560,36621951,105330.28,176.2867028451097,129037.48,436.9170282788255,68669.52,164.6995130533178,50194.84,149.626650032673,62372.0,88.25281865187084,620164.9411764706,2449.717666099221,306954.16,925.24442954281,209059.28,749.2306197693738,167668.76,4112.761362199368,28194.2,257.844089325313,95706.0,1280.071185520555,59518.56,1218.385229063452,242560.84,177.4133433538752,129848.04,134.6112863024494,65996.0,2254.621635663066,904340.9166666666,34297.06710847234,446868.9565217391,8465.491539072591,300748.76,6502.510335432002,242569.6,31839.21442875122,42257.43999999998,440.4073278227782,261408.04,526.2470507280777,141218.12,411.2385507220839,971340.3636363636,19141.62588455151,448792.2173913043,6797.871226612827,297315.28,4232.361993213718,239780.24,1494.656275670095,89178.23999999998,1548.283722836354,792978.9230769231,1885.520065435466,451354.652173913,917.583054347512,345969.6,828.5101327081039,298838.52,1422.214080087805,869395.75,1446.374324820515,486695.0952380953,1157.897557141592,370346.72,939.3744097004134,320927.84,1496.912894727011,84138.8,1721.13,54463.5,375.502,68371.0,123.05,41882.2,805.159,336339.0,2441.41,192144.0,3214.44,140448.0,3216.64,122934.0,6252.74,15396.822885,20.17667595896384,164154.32,52.43717765097584,192176.04,134.5432213082473,97538.64,90.29191768923728,65988.88,46.22494564626334,90025.2,507.559100007083,347901.2,1564.477037223621,185727.12,501.8835976598558,126471.48,469.4445330387819,97682.88,1645.843451121643,97338.2,37.0912388577141,51846.64,510.5621121861668,208023.52,181.0573654950276,107170.12,81.65406052365063,56663.36,368.220355765403,370906.88,1903.747826157656,201201.84,1254.471384448446,138219.6,2034.576653753797,104674.56,3037.916326431655,219302.4,416.858633111994,113747.72,135.6464581181536,430883.6666666667,4470.642857079455,232513.72,2258.799973791394,157381.08,1138.179034071529,122816.56,1990.44949858066,322724.24,651.5214980336413,175960.96,246.48983427314,120432.12,246.2404223518145,94555.36,176.307204617395,410738.28,19399.71432680389,217618.12,440.4408990999814,148987.88,362.8369683480447,117499.56,1108.517860207945,81381.8,612.181,47519.4,1568.91,67488.3,290.745,37172.0,124.542,333054.0,4254.84,171943.0,3057.68,118685.0,3372.67,95953.4,5682.46
regnety002,401220400,12600771,20005.4,84.30136416452584,24091.28,118.2196328872662,14854.76,105.4424127189813,12401.36,68.2729111727338,13393.12,124.337707876573,108895.72,814.4777723179436,61047.12,304.9597114374291,46430.76,259.8162858636848,39537.76,175.3981254175768,7574.320000000004,64.86169902184184,15164.48,32.4913773176823,10774.76,154.347991240573,44336.0,120.9707402639167,26059.88,104.6668314223756,16013.32,672.3567338846246,164989.96,8912.953716832597,88026.04,382.1467236546717,63973.88,2339.32175332937,54482.12,2973.678265313852,12641.72,392.5631383612068,46958.44,158.8012795918219,28961.56,216.7577597226914,159950.68,1685.18895605211,84534.44,1745.045949652902,61527.8,1654.348911203438,52639.0,560.9493381759177,19131.44000000001,361.8587260243975,158789.16,4963.950827153711,98687.76,1014.233633045168,80249.84,367.6055146485156,72086.64,509.5795820085416,173128.56,392.4787973891074,107620.32,423.2131113280872,87221.08,624.0033922984713,78313.12,847.4322306827845,16196.3,455.065,14137.6,118.239,11862.2,24.0325,8946.2,48.5959,56451.1,1767.99,37274.5,365.096,30690.8,332.367,28231.4,218.554,2582.679211000001,35.75965945252997,25571.48,49.51857833177362,30267.76,52.05787548488701,16532.16,35.50062534660481,12030.36,32.55872233365431,15192.24,30.21559862058007,62397.6,137.5229435403417,37215.52,60.50660790360008,28362.6,50.22588973826148,24130.28,79.47352766802288,15923.52,40.57005792453346,9641.84,596.0874888806173,33648.08,111.2686550651171,19387.88,115.7671179566979,11194.92,256.8632196325507,73418.6,648.992942950846,41494.0,1022.922167127099,31551.36,390.2314062194379,27306.36,4245.594845295534,35637.8,71.50104894335466,20571.76,66.76902275756325,82769.28,1081.683004211493,49338.04,643.5290501601307,37495.08,359.1862937251365,33226.24,462.8301010089987,60358.72,149.021480330857,36473.16,252.627738777831,27969.92,221.6497994585152,23901.68,185.7175748280168,74440.76,209.9455700890114,44619.28,211.1991515134472,34132.0,203.241334378615,29270.92,383.9613438876366,13585.8,330.319,10709.7,985.922,10816.4,187.64,7511.68,95.3053,52390.2,1442.09,32165.0,1337.19,26622.4,2885.57,22743.4,1800.1
regnety004,807640112,17304646,36558.24,99.39186284600967,44096.0,203.2887601418239,25719.16,114.772707557154,20141.36,85.95528139678213,23381.92,89.9328282664345,201579.56,999.4611380138799,108449.92,1186.886647325683,79661.84,654.3236312406881,66884.68,454.2568189911958,12562.56,47.76231150185259,30067.08,67.27431605003503,20393.76,45.78932626715532,79902.24,123.6075337509814,46042.32,105.2819908626352,28593.56,932.0796566817668,297534.84,21365.95937219763,154619.64,5263.517856947005,105190.2,2617.871578210054,103125.2,2066.359155616467,19712.96000000001,400.265212078192,85795.24,248.541872528554,50147.76,136.6921446170189,295549.16,5877.91569643526,148576.28,3263.147934372575,107428.72,906.7922152290457,90746.52,1003.806400457777,34570.48000000002,55.1240637108695,291045.04,754.1414975984281,173015.4,1184.907625091509,141383.68,626.3953844018968,127019.96,1368.198274520181,318246.88,518.2360327109647,189943.12,784.840433209197,152101.6,380.2299304368345,140034.28,10439.11044302147,29170.1,1212.35,21887.4,318.126,21989.8,33.2409,15552.9,70.2388,106935.0,1877.6,69241.6,2534.13,54652.0,1925.55,48635.8,737.822,5763.847949000001,31.18537390854464,48830.24,59.91946595222624,57000.16,45.55759431752296,30919.44,58.75173529352133,21595.96,37.85707859832821,28411.24,39.61038247732531,116016.16,760.1620711400958,66699.72,124.4663874305027,49029.6,103.1899219885353,40754.48,110.0712932603229,29881.0,49.4619045326805,17354.12,568.3820771277011,63939.96,76.95062312938083,35480.4,87.19724766298532,20471.04,216.345183445345,135522.96,975.1011631620588,75072.52,437.2558171139636,55731.88,827.2875350203217,48796.64,7408.600201819504,67314.52,139.3407679037259,37235.36,89.08776795946793,153869.12,1925.375190865406,87119.0,539.6400281669254,64950.92,683.6791013333668,53893.68,368.4312386321225,116278.68,332.4136844355238,66813.0,289.3133940902149,49486.0,249.3567725168097,41520.32,272.8748753549876,142804.12,303.8779123266447,81966.36,311.2853199236995,60405.92,291.9035347507803,50782.72,719.8185060138424,25844.4,518.596,19055.3,290.574,20467.8,152.43,12965.0,91.3004,99124.4,1685.66,57204.8,1553.75,43784.0,2758.56,37659.4,2699.81
regnety006,1207193392,24135237,49091.16,173.3287466059799,58673.72,332.559831609291,32950.64,223.6725964439989,25001.2,94.03318563145673,29740.28,101.1325941524294,276208.24,1190.144269574071,147749.88,1069.596421833955,108580.36,794.4956578861838,89613.88,431.0451781426165,16769.20000000001,47.68791880550042,41426.92,997.170955052342,27138.48,62.49615668183124,108698.96,133.7671050744539,61831.12,119.9854391165862,36654.0,688.5028975973885,405231.04,22334.5599920482,207339.56,5315.523116909567,149697.4,801.0451173311027,135960.92,4709.675436120838,23887.47999999999,364.715639368536,117106.56,414.3225873640007,66513.04,207.1076010193735,420321.7916666667,5398.76388613763,204351.32,3380.890731390176,150526.48,2023.066605329642,123089.64,1107.075566707169,46063.95999999996,76.86507659529131,367293.32,631.2749461209434,210953.36,1212.65981643658,169379.64,492.4453983945834,150068.24,649.9371218818017,405993.72,876.7809085512754,233654.52,825.0184540966341,184839.52,548.8169181065758,164826.48,1340.000570746147,38846.5,548.388,28491.3,257.821,30132.4,36.3131,20148.7,94.5569,145907.0,2017.65,89398.4,443.439,71085.2,4828.48,61671.7,1095.29,6981.195847,27.86455934381065,68043.8,41.59903845042575,79728.92,46.57202593832482,41611.16,40.01067857460055,28937.08,36.7966520216174,38247.04,44.44275419008143,155029.72,377.0805240263676,83864.84,186.5404363670247,59761.04,76.53259697671312,48160.08,106.1097243423052,41499.44,37.73176910774261,22956.6,504.5102179341861,88715.6,64.91471327826997,47630.16,68.00334109439035,261051.44,9396.065725951474,173231.32,2445.578945280647,94430.0,852.6259672329949,65292.8,837.7052464918671,54174.12,3770.235529194429,95037.28,154.3008801011841,50195.68,54.98415771838285,194449.48,2250.187727635185,106400.08,666.9825137138155,75573.08,680.5871535666831,62563.32,295.9188699626977,146968.36,429.0847822983239,81938.4,247.6407074775874,58799.56,194.9773484279648,48063.92,217.8988609424106,181811.36,274.1065311151852,100990.72,262.4101400479791,72228.72,211.5813829239236,59216.4,599.9347297831656,35468.6,782.87,24088.3,338.219,28617.5,174.196,17240.2,63.7355,140069.0,1741.97,77454.0,2376.18,56740.9,2084.25,47808.0,3105.18
regnety008,1600202800,24965764,66261.92,136.5245531030957,80007.52,558.949093925377,44769.72,211.7920716174239,33334.2,94.4991005248198,40878.64,99.6079836157725,355805.64,2724.084416900475,186758.2,1109.558506794482,130475.56,960.355645789621,107709.88,561.1611048531429,19999.28,324.0386396712589,54257.2,203.6974226641073,34333.0,74.88123930598371,145847.76,146.1279658381653,85571.52,186.3225418461223,47063.72,761.9618636126089,460650.9090909091,56748.0075644704,267066.56,7630.416277399288,183752.04,3528.557569092504,168225.36,8274.302285413556,29850.03999999999,324.3934253341149,153864.2,347.3369545556591,89165.32,229.6684079276033,538659.8421052631,16007.1452803959,257065.72,3999.949824885307,180298.24,2223.270676818277,149853.64,1479.263759577716,58175.48000000001,1785.178220794775,493146.5238095238,2521.618577309643,269231.08,759.7175748921438,210299.4,613.0541248535891,179115.56,623.8868538445092,541535.8947368421,1125.159398987625,296608.44,1152.715926150064,228463.12,637.9691102239983,196539.44,1623.18866629853,50448.9,1500.28,35827.2,210.707,38327.6,46.033,24704.9,139.372,192791.0,2157.5,114522.0,2431.14,88995.7,1630.8,77654.9,3836.84,6574.381281,34.39047748208272,86749.16,46.50563836783665,101670.96,31.75717871600058,52928.4,53.63357157601943,36273.4,41.48445491988535,48619.08,33.89975811123141,192264.24,520.2391204052229,102311.44,304.2591106277674,71955.12,77.12655573795578,57383.76,344.0087533770035,53253.4,55.54457669295896,28702.6,221.0214469231436,114089.52,111.6602418052191,60467.88,103.7868276805877,32800.92,403.3241792900594,209443.64,1548.59765930341,115190.8,836.0406688672507,79154.56,914.9705604007158,64839.36,8885.170746271566,122300.64,380.9954204449182,63811.36,233.0474423803016,236265.76,3225.58880553613,127677.24,565.5528466907404,91826.12,527.2319656470006,73958.56,441.4724525947231,181229.2,280.4078458246131,99114.12,264.8544234102953,71316.8,242.7243704286819,56705.92,233.137713808813,225119.16,270.6319537674736,122191.2,268.8010416646483,87697.0,283.402328854228,70188.8,707.4692360802694,44096.7,494.202,28301.0,1265.98,36024.1,116.903,21005.5,64.4106,178711.0,2444.73,95460.1,1914.66,69465.5,2652.0,57030.9,3559.46
regnety016,3234214768,44649668,106871.88,138.7199538638908,129852.64,264.3987715553913,68361.56,187.6756947502793,50260.4,85.33744781747342,62577.64,108.9722460078712,605348.6470588235,2679.605061794971,311773.92,1770.742667244453,220984.16,1199.043408054938,181359.16,914.3881311565674,39916.40000000001,298.9798227305649,96893.44,1387.746693889054,60692.16,1095.485195883541,243522.92,213.8212187786797,132764.28,145.602615361126,835357.1666666666,22369.34791492342,883228.75,27380.29059111986,422128.8333333333,7213.052045116239,299215.0,5087.236444278957,279070.88,20081.61349557351,,,262707.6,293.5307820314592,144024.4,259.2305537547609,924311.1818181818,10318.81680865488,429241.2083333333,6024.701866615245,299604.0,3501.478076469993,253573.48,2273.734815144457,116899.56,278.6177309504907,701016.9333333333,771.7155319301421,397834.56,1036.324045074706,321581.56,1154.252384186405,282508.44,888.7288936453006,790531.7692307692,723.2509037826951,444851.7391304348,1105.018442395432,351283.96,676.8428757104562,313673.4,1713.436570171187,86997.6,1664.62,60358.1,1408.98,71043.6,85.0837,45477.4,107.745,343198.0,3239.4,203379.0,3228.28,159937.0,8588.92,133388.0,3045.06,17411.15003299999,42.31677095725004,171981.6,68.07584006092029,201961.64,79.1797347810663,104278.32,50.72886357883448,71336.44,41.89995704055077,96082.12,37.45858513078144,382642.16,787.2070975289793,203349.32,356.5395596564286,143183.56,110.0000290909052,114234.36,937.446569357422,105056.16,46.43591713318474,58110.76,1387.420809415802,220614.56,241.5440465008401,115602.08,178.6421943438895,63430.12,943.6346038589302,399460.76,1874.600528752726,218741.28,1128.04136519899,156822.6,2299.768857950729,121967.68,4099.598728851398,235639.84,267.9971164023971,123334.64,248.4542420648116,464949.8636363636,3580.23849250621,251418.92,1798.92394325052,178086.8,1147.319693895298,144610.52,2224.528986010297,348370.96,976.9197092903796,190303.04,287.8272370711292,136823.72,218.4416663551164,108758.8,488.6904950988918,439610.347826087,13540.68261271002,236606.56,836.7444092433484,168861.36,459.3588470901589,136080.48,1877.781672506152,88177.4,806.228,55325.0,1881.75,72059.0,139.965,41801.8,85.8551,354026.0,4579.94,188580.0,3309.65,135324.0,3787.02,110743.0,3273.94
