model,operation,feature,pixel4|gpu|float,pixel4|gpu|kernel,s10|gpu|float,s10|gpu|kernel,onefusion|gpu|float,onefusion|gpu|kernel,iphonexs|gpu|float,iphonexs|gpu|kernel
resnet16,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",64.4,vulkan.add,62.4,vulkan.add,198.24,vulkan.add,17.387496,metal.elementwise_mpscnn
resnet16,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.04,vulkan.add,39.88,vulkan.add,101.2,vulkan.add,10.133331,metal.elementwise_mpscnn
resnet16,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",34.4,vulkan.add,37.48,vulkan.add,101.24,vulkan.add,10.16875,metal.elementwise_mpscnn
resnet16,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",24.72,vulkan.add,29.6,vulkan.add,68.0,vulkan.add,7.445831,metal.elementwise_mpscnn
resnet16,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",24.32,vulkan.add,31.08,vulkan.add,67.88,vulkan.add,7.200002,metal.elementwise_mpscnn
resnet16,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",28.2,vulkan.add,138.64,vulkan.add,38.32,vulkan.add,10.062498,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 16, 'input_shape': 56, 'flops': 50176}",19.0,vulkan.add,27.96,vulkan.add,53.8,vulkan.add,5.174999,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 16, 'input_shape': 56, 'flops': 50176}",18.96,vulkan.add,23.16,vulkan.add,53.2,vulkan.add,5.064585,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 32, 'input_shape': 28, 'flops': 25088}",11.88,vulkan.add,20.32,vulkan.add,28.76,vulkan.add,3.974995,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 32, 'input_shape': 28, 'flops': 25088}",11.72,vulkan.add,23.68,vulkan.add,28.48,vulkan.add,3.956247,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 64, 'input_shape': 14, 'flops': 12544}",9.36,vulkan.add,14.4,vulkan.add,20.08,vulkan.add,3.443751,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 64, 'input_shape': 14, 'flops': 12544}",9.12,vulkan.add,14.4,vulkan.add,20.0,vulkan.add,3.24375,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 128, 'input_shape': 7, 'flops': 6272}",9.28,vulkan.add,136.44,vulkan.add,13.32,vulkan.add,4.049996,metal.elementwise_mpscnn
resnet18_wd4,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",28.72,vulkan.add,27.84,vulkan.add,37.16,vulkan.add,9.593752,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 32, 'input_shape': 56, 'flops': 100352}",34.0,vulkan.add,35.52,vulkan.add,101.68,vulkan.add,9.556249,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 32, 'input_shape': 56, 'flops': 100352}",34.0,vulkan.add,34.0,vulkan.add,101.56,vulkan.add,9.956246,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 64, 'input_shape': 28, 'flops': 50176}",19.72,vulkan.add,26.96,vulkan.add,53.08,vulkan.add,5.381246,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 64, 'input_shape': 28, 'flops': 50176}",19.24,vulkan.add,29.0,vulkan.add,52.88,vulkan.add,5.556253,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 128, 'input_shape': 14, 'flops': 25088}",14.32,vulkan.add,25.04,vulkan.add,35.96,vulkan.add,4.318752,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 128, 'input_shape': 14, 'flops': 25088}",13.92,vulkan.add,20.84,vulkan.add,36.16,vulkan.add,4.40625,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 256, 'input_shape': 7, 'flops': 12544}",14.28,vulkan.add,156.48,vulkan.add,21.44,vulkan.add,6.016664,metal.elementwise_mpscnn
resnet18_wd2,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",29.96,vulkan.add,26.0,vulkan.add,37.96,vulkan.add,9.68125,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 48, 'input_shape': 56, 'flops': 150528}",49.04,vulkan.add,48.92,vulkan.add,149.84,vulkan.add,13.756251,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 48, 'input_shape': 56, 'flops': 150528}",49.2,vulkan.add,50.52,vulkan.add,149.84,vulkan.add,13.512501,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 96, 'input_shape': 28, 'flops': 75264}",27.4,vulkan.add,36.52,vulkan.add,77.04,vulkan.add,7.424998,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 96, 'input_shape': 28, 'flops': 75264}",26.56,vulkan.add,33.4,vulkan.add,77.04,vulkan.add,7.274997,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 192, 'input_shape': 14, 'flops': 37632}",19.56,vulkan.add,26.0,vulkan.add,51.72,vulkan.add,5.474995,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 192, 'input_shape': 14, 'flops': 37632}",18.76,vulkan.add,23.92,vulkan.add,51.88,vulkan.add,5.581247,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 384, 'input_shape': 7, 'flops': 18816}",21.08,vulkan.add,158.04,vulkan.add,29.6,vulkan.add,7.891667,metal.elementwise_mpscnn
resnet18_w3d4,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",29.44,vulkan.add,27.04,vulkan.add,37.68,vulkan.add,9.583333,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",64.32,vulkan.add,60.56,vulkan.add,198.04,vulkan.add,18.872914,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",64.4,vulkan.add,60.24,vulkan.add,198.0,vulkan.add,17.750001,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.24,vulkan.add,41.52,vulkan.add,101.44,vulkan.add,10.162499,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",34.44,vulkan.add,38.36,vulkan.add,101.2,vulkan.add,10.081247,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",24.48,vulkan.add,30.0,vulkan.add,67.64,vulkan.add,7.512496,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",24.08,vulkan.add,29.52,vulkan.add,68.04,vulkan.add,7.50625,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",28.76,vulkan.add,148.76,vulkan.add,38.12,vulkan.add,10.062498,metal.elementwise_mpscnn
resnet18,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",29.76,vulkan.add,25.88,vulkan.add,38.04,vulkan.add,9.964587,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",248.76,vulkan.add,209.28,vulkan.add,776.92,vulkan.add,67.083334,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",247.84,vulkan.add,207.36,vulkan.add,777.48,vulkan.add,66.941668,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",126.92,vulkan.add,115.4,vulkan.add,391.4,vulkan.add,33.912499,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",125.0,vulkan.add,118.32,vulkan.add,391.56,vulkan.add,34.912501,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.52,vulkan.add,69.36,vulkan.add,257.8,vulkan.add,22.747921,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.0,vulkan.add,68.6,vulkan.add,257.36,vulkan.add,23.431249,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",125.16,vulkan.add,50.2,vulkan.add,136.28,vulkan.add,32.4875,metal.elementwise_mpscnn
resnetbc26b,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",125.44,vulkan.add,48.92,vulkan.add,137.08,vulkan.add,32.687502,metal.elementwise_mpscnn
resnext14_16x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",250.32,vulkan.add,,vulkan.add,777.48,vulkan.add,67.354168,metal.elementwise_mpscnn
resnext14_16x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",126.24,vulkan.add,,vulkan.add,391.68,vulkan.add,33.033331,metal.elementwise_mpscnn
resnext14_16x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",85.64,vulkan.add,,vulkan.add,257.24,vulkan.add,21.56875,metal.elementwise_mpscnn
resnext14_16x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",124.12,vulkan.add,,vulkan.add,137.64,vulkan.add,32.216666,metal.elementwise_mpscnn
resnext14_32x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",249.0,vulkan.add,201.12,vulkan.add,777.28,vulkan.add,67.218748,metal.elementwise_mpscnn
resnext14_32x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",127.36,vulkan.add,113.48,vulkan.add,391.6,vulkan.add,32.73125,metal.elementwise_mpscnn
resnext14_32x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.56,vulkan.add,70.24,vulkan.add,258.0,vulkan.add,22.918748,metal.elementwise_mpscnn
resnext14_32x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",124.56,vulkan.add,49.44,vulkan.add,138.32,vulkan.add,32.522914,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",248.24,vulkan.add,207.4,vulkan.add,777.04,vulkan.add,66.447916,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",245.84,vulkan.add,209.4,vulkan.add,777.64,vulkan.add,64.787501,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",127.68,vulkan.add,118.68,vulkan.add,391.16,vulkan.add,32.424997,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",124.96,vulkan.add,117.88,vulkan.add,391.28,vulkan.add,32.018748,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.88,vulkan.add,70.04,vulkan.add,257.4,vulkan.add,21.887501,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",85.36,vulkan.add,69.6,vulkan.add,257.04,vulkan.add,22.847916,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",124.72,vulkan.add,50.08,vulkan.add,137.8,vulkan.add,32.545836,metal.elementwise_mpscnn
resnext26_16x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",124.56,vulkan.add,48.0,vulkan.add,137.92,vulkan.add,32.454164,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",250.36,vulkan.add,199.84,vulkan.add,777.12,vulkan.add,67.591667,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 256, 'input_shape': 56, 'flops': 802816}",249.0,vulkan.add,199.56,vulkan.add,777.68,vulkan.add,65.94375,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",127.72,vulkan.add,116.68,vulkan.add,390.92,vulkan.add,32.964582,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 512, 'input_shape': 28, 'flops': 401408}",125.36,vulkan.add,111.32,vulkan.add,392.0,vulkan.add,34.795835,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.6,vulkan.add,68.48,vulkan.add,257.48,vulkan.add,22.764585,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 1024, 'input_shape': 14, 'flops': 200704}",86.0,vulkan.add,66.68,vulkan.add,257.4,vulkan.add,22.870832,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",123.64,vulkan.add,51.08,vulkan.add,138.72,vulkan.add,32.574998,metal.elementwise_mpscnn
resnext26_32x4d,aten::add,"{'input_channel': 2048, 'input_shape': 7, 'flops': 100352}",123.08,vulkan.add,48.52,vulkan.add,137.48,vulkan.add,32.374996,metal.elementwise_mpscnn
sepreresnet10,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.56,vulkan.mul,52.6,vulkan.mul,196.88,vulkan.mul,12.581248,metal.elementwise_mpscnn
sepreresnet10,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",66.12,vulkan.add,66.12,vulkan.add,198.2,vulkan.add,17.856254,metal.elementwise_mpscnn
sepreresnet10,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.28,vulkan.mul,35.12,vulkan.mul,100.92,vulkan.mul,8.500001,metal.elementwise_mpscnn
sepreresnet10,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.48,vulkan.add,40.24,vulkan.add,101.2,vulkan.add,9.881251,metal.elementwise_mpscnn
sepreresnet10,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",22.96,vulkan.mul,26.08,vulkan.mul,67.08,vulkan.mul,6.737502,metal.elementwise_mpscnn
sepreresnet10,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",25.28,vulkan.add,30.4,vulkan.add,67.64,vulkan.add,7.318746,metal.elementwise_mpscnn
sepreresnet10,aten::mul,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",19.16,vulkan.mul,22.04,vulkan.mul,36.68,vulkan.mul,9.70625,metal.elementwise_mpscnn
sepreresnet10,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",36.08,vulkan.add,26.48,vulkan.add,39.04,vulkan.add,9.633333,metal.elementwise_mpscnn
sepreresnet12,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.52,vulkan.mul,54.12,vulkan.mul,196.96,vulkan.mul,12.597919,metal.elementwise_mpscnn
sepreresnet12,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.76,vulkan.add,67.88,vulkan.add,197.92,vulkan.add,17.652084,metal.elementwise_mpscnn
sepreresnet12,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.52,vulkan.mul,52.08,vulkan.mul,197.16,vulkan.mul,12.456247,metal.elementwise_mpscnn
sepreresnet12,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",66.08,vulkan.add,62.76,vulkan.add,197.92,vulkan.add,17.797918,metal.elementwise_mpscnn
sepreresnet12,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.24,vulkan.mul,34.04,vulkan.mul,100.64,vulkan.mul,8.675002,metal.elementwise_mpscnn
sepreresnet12,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.56,vulkan.add,39.04,vulkan.add,101.28,vulkan.add,9.787502,metal.elementwise_mpscnn
sepreresnet12,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",22.76,vulkan.mul,28.4,vulkan.mul,66.96,vulkan.mul,6.73125,metal.elementwise_mpscnn
sepreresnet12,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",24.8,vulkan.add,29.84,vulkan.add,67.36,vulkan.add,7.210416,metal.elementwise_mpscnn
sepreresnet12,aten::mul,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",19.36,vulkan.mul,172.64,vulkan.mul,37.76,vulkan.mul,9.625003,metal.elementwise_mpscnn
sepreresnet12,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",36.16,vulkan.add,25.56,vulkan.add,39.08,vulkan.add,9.443751,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.56,vulkan.mul,53.32,vulkan.mul,197.4,vulkan.mul,12.45208,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.6,vulkan.add,62.04,vulkan.add,198.68,vulkan.add,17.666665,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.68,vulkan.mul,52.84,vulkan.mul,197.4,vulkan.mul,12.618751,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.44,vulkan.add,67.4,vulkan.add,197.72,vulkan.add,17.766666,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.48,vulkan.mul,35.68,vulkan.mul,100.8,vulkan.mul,8.443755,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.24,vulkan.add,40.32,vulkan.add,101.4,vulkan.add,9.981252,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.08,vulkan.mul,37.44,vulkan.mul,100.72,vulkan.mul,8.818752,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",34.88,vulkan.add,38.28,vulkan.add,101.24,vulkan.add,10.593748,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",23.08,vulkan.mul,26.76,vulkan.mul,67.36,vulkan.mul,6.70625,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",25.12,vulkan.add,152.36,vulkan.add,68.64,vulkan.add,7.25417,metal.elementwise_mpscnn
sepreresnet14,aten::mul,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",19.32,vulkan.mul,23.08,vulkan.mul,36.04,vulkan.mul,9.529165,metal.elementwise_mpscnn
sepreresnet14,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",37.2,vulkan.add,25.88,vulkan.add,37.76,vulkan.add,9.637495,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.56,vulkan.mul,52.44,vulkan.mul,196.96,vulkan.mul,12.610416,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.72,vulkan.add,69.12,vulkan.add,198.6,vulkan.add,17.774996,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.64,vulkan.mul,53.76,vulkan.mul,197.36,vulkan.mul,12.656249,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.96,vulkan.add,64.48,vulkan.add,198.16,vulkan.add,17.425005,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.28,vulkan.mul,35.32,vulkan.mul,100.52,vulkan.mul,8.525001,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.2,vulkan.add,38.88,vulkan.add,101.12,vulkan.add,9.677088,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.0,vulkan.mul,36.44,vulkan.mul,100.52,vulkan.mul,8.727086,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.08,vulkan.add,38.44,vulkan.add,101.12,vulkan.add,10.377081,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",22.88,vulkan.mul,25.84,vulkan.mul,67.4,vulkan.mul,6.699999,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",25.28,vulkan.add,163.6,vulkan.add,68.68,vulkan.add,7.318746,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",23.08,vulkan.mul,27.72,vulkan.mul,67.0,vulkan.mul,6.574998,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",25.28,vulkan.add,28.04,vulkan.add,67.36,vulkan.add,7.500005,metal.elementwise_mpscnn
sepreresnet16,aten::mul,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",19.32,vulkan.mul,23.16,vulkan.mul,36.44,vulkan.mul,9.662495,metal.elementwise_mpscnn
sepreresnet16,aten::add,"{'input_channel': 512, 'input_shape': 7, 'flops': 25088}",36.28,vulkan.add,25.96,vulkan.add,39.64,vulkan.add,9.539584,metal.elementwise_mpscnn
sepreresnet18,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.56,vulkan.mul,52.72,vulkan.mul,197.0,vulkan.mul,12.656249,metal.elementwise_mpscnn
sepreresnet18,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",66.2,vulkan.add,65.88,vulkan.add,199.04,vulkan.add,17.9875,metal.elementwise_mpscnn
sepreresnet18,aten::mul,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",62.4,vulkan.mul,51.52,vulkan.mul,197.16,vulkan.mul,12.462499,metal.elementwise_mpscnn
sepreresnet18,aten::add,"{'input_channel': 64, 'input_shape': 56, 'flops': 200704}",65.52,vulkan.add,68.8,vulkan.add,198.24,vulkan.add,17.443747,metal.elementwise_mpscnn
sepreresnet18,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.28,vulkan.mul,35.2,vulkan.mul,100.92,vulkan.mul,8.493749,metal.elementwise_mpscnn
sepreresnet18,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",35.32,vulkan.add,39.24,vulkan.add,101.08,vulkan.add,9.95,metal.elementwise_mpscnn
sepreresnet18,aten::mul,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",33.0,vulkan.mul,36.48,vulkan.mul,100.4,vulkan.mul,8.937501,metal.elementwise_mpscnn
sepreresnet18,aten::add,"{'input_channel': 128, 'input_shape': 28, 'flops': 100352}",34.8,vulkan.add,38.28,vulkan.add,101.32,vulkan.add,10.612502,metal.elementwise_mpscnn
sepreresnet18,aten::mul,"{'input_channel': 256, 'input_shape': 14, 'flops': 50176}",23.12,vulkan.mul,27.08,vulkan.mul,67.32,vulkan.mul,6.65625,metal.elementwise_mpscnn
